239,-115.813,-115.813,-115.813,-115.813
238,-115.813,-115.813,-115.813,-115.813
237,-115.813,-115.813,-115.813,-115.813
236,-115.813,-115.813,-115.813,-115.813
235,-115.813,-115.813,-115.813,-115.813
234,-115.813,-115.813,-115.813,-115.813
233,-115.813,-115.813,-115.813,-115.813
232,-115.813,-115.813,-115.813,-115.813
231,-115.813,-115.813,-115.813,-115.813
230,-115.813,-115.813,-115.813,-115.813
229,-115.813,-115.813,-115.813,-115.813
228,-115.813,-115.813,-115.813,-115.813
227,-115.813,-115.813,-115.813,-115.813
226,-115.813,-115.813,-115.813,-115.813
225,-115.813,-115.813,-115.813,-115.813
224,-115.813,-115.813,-115.813,-115.813
223,-115.813,-115.813,-115.813,-115.813
222,-115.813,-115.813,-115.813,-115.813
221,-115.813,-115.813,-115.813,-115.813
220,-115.813,-115.75,-115.813,-115.813
219,-115.813,-115.813,-115.813,-115.813
218,-115.813,-115.813,-115.813,-115.813
217,-115.813,-115.813,-115.813,-115.813
216,-115.813,-115.813,-115.813,-115.813
215,-115.813,-115.813,-115.813,-115.813
214,-115.813,-115.813,-115.813,-115.813
213,-115.813,-115.813,-115.813,-115.813
212,-115.813,-115.813,-115.813,-115.813
211,-115.813,-115.813,-115.813,-115.813
210,-115.813,-115.813,-115.813,-115.813
209,-115.813,-115.813,-115.813,-115.813
208,-115.813,-115.813,-115.813,-115.813
207,-115.813,-115.813,-115.813,-115.813
206,-115.813,-115.813,-115.813,-115.813
205,-115.813,-115.813,-115.813,-115.813
204,-115.813,-115.813,-115.813,-115.813
203,-115.813,-115.813,-115.813,-115.813
202,-115.813,-115.813,-115.813,-115.813
201,-115.813,-115.813,-115.813,-115.813
200,-115.813,-115.813,-115.813,-115.813
199,-115.813,-115.813,-115.813,-115.813
198,-115.813,-115.813,-115.813,-115.813
197,-115.813,-115.75,-115.813,-115.813
196,-115.813,-115.813,-115.813,-115.813
195,-115.813,-115.813,-115.813,-115.813
194,-115.813,-115.813,-115.813,-115.813
193,-115.813,-115.875,-115.813,-115.813
192,-115.813,-115.813,-115.813,-115.813
191,-115.813,-115.813,-115.813,-115.813
190,-115.813,-115.813,-115.813,-115.813
189,-115.813,-115.813,-115.813,-115.813
188,-115.813,-115.813,-115.813,-115.813
187,-115.813,-115.813,-115.813,-115.813
186,-115.813,-115.813,-115.813,-115.813
185,-115.813,-115.813,-115.813,-115.813
184,-115.813,-115.875,-115.813,-115.813
183,-115.813,-115.813,-115.813,-115.813
182,-115.813,-115.813,-115.813,-115.813
181,-115.813,-115.813,-115.813,-115.813
180,-115.813,-115.813,-115.813,-115.813


History: 
User : Chirascan User
Version : Chirascan v.4.7.0.194 Build : Jan 23 2019 14:29:50
DataStore created and initialized for data acquisition.
Time Stamp : Fri Oct 11 16:24:56 2024

----------------------------------------------------


